site_id,site_name,latitude,longitude,region,habitat_type,sediment_type,carbon_density_gCm2,sequestration_rate_gCm2yr,measurement_depth_cm,survey_year,data_source,access_type,notes,is_carbon_gap,site,percent_fines,percent_oc,d13C,d15N,habitat_area_ha,min_distance_to_port_km,anthropogenic_stress_index,sea_surface_temperature_c,sea_surface_salinity_pss,buoy_temperature_c,buoy_salinity_pss,neighbor_density_15km,spatial_cluster_id,spatial_cluster_0.0,spatial_cluster_1.0,spatial_cluster_2.0,spatial_cluster_3.0,spatial_cluster_4.0,spatial_cluster_5.0,carbon_density_gCm2_final
CRD-EEL-026,CRD Eelgrass Site 26,48.43032521378408,-123.46682295824661,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.7233071589285001,7.161806182023171,0.12252189989546129,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-027,CRD Eelgrass Site 27,48.43067407745471,-123.46621514357355,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.053121646753000004,7.118228242760231,0.12317958673948243,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-028,CRD Eelgrass Site 28,48.428874620954176,-123.47197299045258,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,2.350922942565,7.538881047760371,0.117111363234447,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-029,CRD Eelgrass Site 29,48.428746274447484,-123.4730200024856,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.0023241121735,7.616055628265301,0.11606238900309113,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-030,CRD Eelgrass Site 30,48.42973331911622,-123.46782771294491,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.18289535581150002,7.234300890456592,0.12144321822863946,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-031,CRD Eelgrass Site 31,48.42878602274108,-123.47168520643639,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,1.2054719345605,7.517591664251139,0.11740407845530587,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-032,CRD Eelgrass Site 32,48.42640019958128,-123.47405539629428,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.41247068892600003,7.695744390591449,0.11499878044736132,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-033,CRD Eelgrass Site 33,48.425974782073666,-123.47430268959667,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.0076429131305,7.715524200233428,0.11473779167215403,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-034,CRD Eelgrass Site 34,48.42355144705114,-123.4725268946775,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.11463355864000001,7.59911147316188,0.11629108462206056,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-035,CRD Eelgrass Site 35,48.423070800057125,-123.4716863680342,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.08054871756500001,7.541295459292083,0.11707825876835803,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-036,CRD Eelgrass Site 36,48.42121692984669,-123.47087067954386,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.17852174707250001,7.500573972899618,0.11763911509835277,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-037,CRD Eelgrass Site 37,48.42034856360094,-123.4708704000205,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.139560427862,7.511512602539896,0.11748793037110619,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-038,CRD Eelgrass Site 38,48.42199358854725,-123.47095965808919,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.079301441907,7.498348901893752,0.11766991583237567,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-039,CRD Eelgrass Site 39,48.42215483994907,-123.4710764404759,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.0150936073615,7.5052351295718465,0.11757464488231496,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-040,CRD Eelgrass Site 40,48.42256464953159,-123.47121209912136,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.0676369944445,7.511098586400027,0.11749364548519158,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-041,CRD Eelgrass Site 41,48.422421079838685,-123.47125613120134,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.016518934778,7.515741361754022,0.11742958804399692,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-042,CRD Eelgrass Site 42,48.42699427479165,-123.46265709155522,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.049680541449,6.853244916848011,0.12733589880211724,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-043,CRD Eelgrass Site 43,48.427621445269054,-123.46199443065258,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.0486985236355,6.803076554496041,0.1281545801859155,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-044,CRD Eelgrass Site 44,48.42751822871187,-123.46199888866742,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.006100568606,6.80356809065001,0.12814650790298973,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-045,CRD Eelgrass Site 45,48.42416375725893,-123.47325590340945,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.03501839684,7.6482276526101,0.11563062862923047,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-046,CRD Eelgrass Site 46,48.42427099600583,-123.47340707733471,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.0456925453775,7.658629036197174,0.11549172459283405,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-047,CRD Eelgrass Site 47,48.42502429876313,-123.47363532608324,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.047480326336500005,7.670829093412935,0.1153292250633427,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-048,CRD Eelgrass Site 48,48.42481497606712,-123.47365085872504,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.0627812794495,7.673163583740169,0.11529818276167751,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-049,CRD Eelgrass Site 49,48.424392963427444,-123.46684676026895,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,4.3812429688900005,7.174628736983455,0.12232971455643296,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-050,CRD Eelgrass Site 50,48.425892543829264,-123.46374693054511,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.0016905067039999998,6.93755603834345,0.12598336253241718,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-051,CRD Eelgrass Site 51,48.42513115139107,-123.4646147413935,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.004207012378000001,7.00547149846601,0.12491456626778544,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-052,CRD Eelgrass Site 52,48.42271908866172,-123.46880350656807,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,1.3339896598285002,7.332542867343896,0.12001138379006776,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-053,CRD Eelgrass Site 53,48.4215793762411,-123.46912198625829,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.1612715998785,7.3680023506152335,0.1195028344998586,10.89306755007978,10.893302142802744,10.89306755007978,10.893302142802744,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-054,CRD Eelgrass Site 54,48.432474601351196,-123.43892000886805,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.020703453882,5.119832838596795,0.16340315599687003,10.902036040433774,10.92439231882484,10.902036040433774,10.92439231882484,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-055,CRD Eelgrass Site 55,48.432933602197416,-123.42117248288235,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.13148889480749998,3.8236750560279575,0.2073108135155869,10.902036040433774,10.92439231882484,10.902036040433774,10.92439231882484,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-056,CRD Eelgrass Site 56,48.433617487758376,-123.42099035540126,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.08423979126299999,3.821134426403898,0.2074200616608618,10.902036040433774,10.92439231882484,10.902036040433774,10.92439231882484,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-057,CRD Eelgrass Site 57,48.43964237684318,-123.4325537300057,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.0835856868435,4.795512825768546,0.1725472844359359,10.902036040433774,10.92439231882484,10.902036040433774,10.92439231882484,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-058,CRD Eelgrass Site 58,48.440520619265826,-123.43413236560309,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.016771057279999998,4.933782838368468,0.16852655839271605,10.902036040433774,10.92439231882484,10.902036040433774,10.92439231882484,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-059,CRD Eelgrass Site 59,48.4493811657733,-123.43518543264177,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.05988016242600001,5.357993826297641,0.157282316925796,10.9098436933928,10.895901773231616,10.9098436933928,10.895901773231616,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-060,CRD Eelgrass Site 60,48.447180510166234,-123.44959412444074,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.066208343453,6.245892970629933,0.13800921488260176,10.9098436933928,10.895901773231616,10.9098436933928,10.895901773231616,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-061,CRD Eelgrass Site 61,48.4472897620395,-123.44963471541858,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.020998093576,6.252779551628772,0.1378781738616925,10.9098436933928,10.895901773231616,10.9098436933928,10.895901773231616,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-062,CRD Eelgrass Site 62,48.449585466171385,-123.40912107276144,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.022114301917,3.736741211558433,0.21111560782755753,10.9098436933928,10.895901773231616,10.9098436933928,10.895901773231616,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-063,CRD Eelgrass Site 63,48.4496693692574,-123.4117490901161,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.047862262673,3.894806815717567,0.20429815468690818,10.9098436933928,10.895901773231616,10.9098436933928,10.895901773231616,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-064,CRD Eelgrass Site 64,48.45008425787043,-123.4099827097469,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.0611482469625,3.821036226080235,0.2074242866274943,10.9098436933928,10.895901773231616,10.9098436933928,10.895901773231616,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-065,CRD Eelgrass Site 65,48.447860407554245,-123.40804737936475,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.05937320495,3.555747913569969,0.2195029266262411,10.9098436933928,10.895901773231616,10.9098436933928,10.895901773231616,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-066,CRD Eelgrass Site 66,48.448614570427296,-123.40445107671893,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.0531891198365,3.403895395046285,0.22707169682659775,10.9098436933928,10.895901773231616,10.9098436933928,10.895901773231616,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-067,CRD Eelgrass Site 67,48.447093709224674,-123.40341103076254,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.0044464021885,3.23553526453062,0.23609766830989176,10.9098436933928,10.895901773231616,10.9098436933928,10.895901773231616,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-068,CRD Eelgrass Site 68,48.446474859103205,-123.39930446179878,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.0901566702015,2.9625806819056995,0.2523607921893659,10.9098436933928,10.895901773231616,10.9098436933928,10.895901773231616,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-069,CRD Eelgrass Site 69,48.446013773383235,-123.39853792566011,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.1617545031055,2.88626056784346,0.2573167657038792,10.9098436933928,10.895901773231616,10.9098436933928,10.895901773231616,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-070,CRD Eelgrass Site 70,48.445563797538654,-123.39705018128844,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.3646710772705,2.7719547576202896,0.26511452662038176,10.9098436933928,10.895901773231616,10.9098436933928,10.895901773231616,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-071,CRD Eelgrass Site 71,48.443525914922034,-123.39404191020252,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.749850071324,2.4550442615905013,0.2894318927016171,10.909807509299947,10.955693349649,10.909807509299947,10.955693349649,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-072,CRD Eelgrass Site 72,48.44291158045534,-123.39194694059958,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.32973642077099996,2.2963531435651587,0.303365554734968,10.909807509299947,10.955693349649,10.909807509299947,10.955693349649,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-073,CRD Eelgrass Site 73,48.443057757148935,-123.39439868618818,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.045224976941,2.4392021408884497,0.2907651132543404,10.909807509299947,10.955693349649,10.909807509299947,10.955693349649,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-074,CRD Eelgrass Site 74,48.44240850548799,-123.39236671421874,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.091053211553,2.2799165188841597,0.3048858085998493,10.909807509299947,10.955693349649,10.909807509299947,10.955693349649,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-075,CRD Eelgrass Site 75,48.441951900257315,-123.39146438378005,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.0666858937195,2.1966401431003373,0.3128284558893533,10.909807509299947,10.955693349649,10.909807509299947,10.955693349649,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-076,CRD Eelgrass Site 76,48.44040463072693,-123.38921018923045,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.1055334562595,1.9576611297686235,0.33810499449550857,10.909807509299947,10.955693349649,10.909807509299947,10.955693349649,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-077,CRD Eelgrass Site 77,48.4392480865806,-123.38734897957313,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.11770517605099999,1.76954269429994,0.3610704402781453,10.909807509299947,10.955693349649,10.909807509299947,10.955693349649,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-078,CRD Eelgrass Site 78,48.44031439844475,-123.38764237480031,Salish Sea,eelgrass,unknown,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,0.0926157216855,1.8675834056852416,0.34872568937922094,10.909807509299947,10.955693349649,10.909807509299947,10.955693349649,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-079,CRD Eelgrass Site 79,48.43969370461929,-123.38536267784525,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,2.8802153838105,1.7015541487299315,0.3701573038875142,10.909807509299947,10.955693349649,10.909807509299947,10.955693349649,171.0,0.0,True,False,False,False,False,False,3940.0
CRD-EEL-080,CRD Eelgrass Site 80,48.439868056639014,-123.38447819715532,Salish Sea,eelgrass,mud_sand,3940.0,,25,2024,CRD Harbours Atlas (ArcGIS MapServer Layer 25),open,CRD_ATTRIBUTION: used with permission from Capital Regional District; CARBON_GAP,False,,1.92,0.4853488372093023,-20.27,4.9350000000000005,2.030433116324,1.6729518895447717,0.37411821885440266,10.909807509299947,10.955693349649,10.909807509299947,10.955693349649,171.0,0.0,True,False,False,False,False,False,3940.0
